stage,candidate,shape_id,category,local_rows,K,N,q,window,repetition,strategy,status,correctness,M_global,slice_bytes,release_first_mean_us,release_last_mean_us,done_mean_us,gemm_first_mean_us,gemm_last_mean_us,e2e_mean_us,e2e_p50_us,e2e_p95_us,run_id
B,RS_ch1,S1,comm_heavy,4096,512,512,4,0,3,B1_SLICE_SERIAL,PASS,1,16384,8388608,2213.00096273,4273.02789211,4274.70273495,2215.02841115,4375.48418522,4377.22492218,3164.1600132,4193.21584702,stage1_B_RS_ch1_S1_m4096k512n512_q4w0_rep3
B,RS_ch1,S1,comm_heavy,4096,512,512,4,0,3,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,8388608,1691.17120385,3395.76447487,3397.60577202,1693.54688406,3494.43519592,3496.1964798,3312.60800362,4857.85579681,stage1_B_RS_ch1_S1_m4096k512n512_q4w0_rep3
B,RS_ch1,S1,comm_heavy,4096,512,512,8,0,1,B0_FULL_SERIAL,PASS,1,16384,4194304,4181.27744436,4181.27744436,4183.13793421,4184.94014978,4382.58687019,4384.3948698,4568.0642128,5870.59211731,stage1_B_RS_ch1_S1_m4096k512n512_q8w0_rep1
B,RS_ch1,S1,comm_heavy,4096,512,512,8,0,1,B1_SLICE_SERIAL,PASS,1,16384,4194304,2560.83393216,4861.44191742,4863.31840992,2563.04576516,4897.56097794,4899.44513321,4924.41606522,5766.07990265,stage1_B_RS_ch1_S1_m4096k512n512_q8w0_rep1
B,RS_ch1,S1,comm_heavy,4096,512,512,8,0,1,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,4194304,2372.46464849,4539.12834644,4540.80197334,2375.14431357,4575.06498337,4576.80576324,4466.68815613,5357.56778717,stage1_B_RS_ch1_S1_m4096k512n512_q8w0_rep1
B,RS_ch1,S1,comm_heavy,4096,512,512,8,0,2,B0_FULL_SERIAL,PASS,1,16384,4194304,4127.83230782,4127.83230782,4129.72863674,4131.65375233,4339.62110996,4341.51232719,4324.35178757,5344.25592422,stage1_B_RS_ch1_S1_m4096k512n512_q8w0_rep2
B,RS_ch1,S1,comm_heavy,4096,512,512,8,0,2,B1_SLICE_SERIAL,PASS,1,16384,4194304,2535.6403029,4946.04418755,4947.96162128,2538.2412684,4982.42945194,4984.3955183,4938.75217438,5714.9438858,stage1_B_RS_ch1_S1_m4096k512n512_q8w0_rep2
B,RS_ch1,S1,comm_heavy,4096,512,512,8,0,2,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,4194304,2304.26431775,4478.10753345,4480.09794235,2306.94464326,4514.46336746,4516.42945766,4478.97577286,5144.57607269,stage1_B_RS_ch1_S1_m4096k512n512_q8w0_rep2
B,RS_ch1,S1,comm_heavy,4096,512,512,8,0,3,B0_FULL_SERIAL,PASS,1,16384,4194304,4739.219203,4739.219203,4741.11744404,4742.83777714,4940.93952179,4942.70205498,4804.60786819,6000.63991547,stage1_B_RS_ch1_S1_m4096k512n512_q8w0_rep3
B,RS_ch1,S1,comm_heavy,4096,512,512,8,0,3,B1_SLICE_SERIAL,PASS,1,16384,4194304,2604.80831921,5045.39520264,5047.25055218,2607.34783411,5081.49311543,5083.37728977,4998.14414978,6069.24819946,stage1_B_RS_ch1_S1_m4096k512n512_q8w0_rep3
B,RS_ch1,S1,comm_heavy,4096,512,512,8,0,3,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,4194304,2485.22367656,4746.31807327,4748.16126347,2487.94750333,4786.0083437,4787.74916649,4709.37585831,5580.80005646,stage1_B_RS_ch1_S1_m4096k512n512_q8w0_rep3
B,RS_ch1,S1,comm_heavy,4096,512,512,16,0,1,B0_FULL_SERIAL,PASS,1,16384,2097152,4661.49886608,4661.49886608,4663.4585762,4665.28131247,4860.09855747,4862.01216221,4717.56792068,6677.50406265,stage1_B_RS_ch1_S1_m4096k512n512_q16w0_rep1
B,RS_ch1,S1,comm_heavy,4096,512,512,16,0,1,B1_SLICE_SERIAL,PASS,1,16384,2097152,2103.29792559,5111.27872467,5113.20001125,2105.54816961,5146.50050163,5148.30272198,5071.87223434,6060.03189087,stage1_B_RS_ch1_S1_m4096k512n512_q16w0_rep1
B,RS_ch1,S1,comm_heavy,4096,512,512,16,0,1,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,2097152,2255.84640384,4876.73275948,4878.61629486,2258.52802157,4911.63006783,4913.43229771,4880.38396835,5828.60803604,stage1_B_RS_ch1_S1_m4096k512n512_q16w0_rep1
B,RS_ch1,S1,comm_heavy,4096,512,512,16,0,2,B0_FULL_SERIAL,PASS,1,16384,2097152,4425.26399136,4425.26399136,4427.09377289,4428.87552738,4634.36160088,4636.17407322,4800.51183701,6358.0160141,stage1_B_RS_ch1_S1_m4096k512n512_q16w0_rep2
B,RS_ch1,S1,comm_heavy,4096,512,512,16,0,2,B1_SLICE_SERIAL,PASS,1,16384,2097152,3283.70112002,6374.22782898,6376.19903564,3286.03328288,6413.30881596,6415.19298553,6445.05596161,7190.46401978,stage1_B_RS_ch1_S1_m4096k512n512_q16w0_rep2
B,RS_ch1,S1,comm_heavy,4096,512,512,16,0,2,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,2097152,3282.79486001,5958.16128254,5960.10433197,3285.47775984,5993.03616047,5994.8998785,5917.69599915,7027.71186829,stage1_B_RS_ch1_S1_m4096k512n512_q16w0_rep2
B,RS_ch1,S1,comm_heavy,4096,512,512,16,0,3,B0_FULL_SERIAL,PASS,1,16384,2097152,4428.9376092,4428.9376092,4430.92098951,4432.80511618,4644.42815304,4646.32961273,4514.81580734,5455.87205887,stage1_B_RS_ch1_S1_m4096k512n512_q16w0_rep3
B,RS_ch1,S1,comm_heavy,4096,512,512,16,0,3,B1_SLICE_SERIAL,PASS,1,16384,2097152,2266.20862514,5270.53822041,5272.46591568,2268.45949411,5305.70496559,5307.58912563,5354.4960022,6223.87218475,stage1_B_RS_ch1_S1_m4096k512n512_q16w0_rep3
B,RS_ch1,S1,comm_heavy,4096,512,512,16,0,3,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,2097152,1510.27584434,4094.01600361,4095.95712185,1512.8966409,4128.90942574,4130.71165085,3958.78410339,4901.88789368,stage1_B_RS_ch1_S1_m4096k512n512_q16w0_rep3
B,RS_ch4,S1,comm_heavy,4096,512,512,4,0,1,B0_FULL_SERIAL,PASS,1,16384,8388608,3391.30302429,3391.30302429,3393.05664062,3398.54526997,3599.74782467,3601.39969349,3368.86405945,4623.36015701,stage1_B_RS_ch4_S1_m4096k512n512_q4w0_rep1
B,RS_ch4,S1,comm_heavy,4096,512,512,4,0,1,B1_SLICE_SERIAL,PASS,1,16384,8388608,1779.45087433,3840.99585056,3842.66241074,1781.61663532,3939.86050129,3941.43743992,3825.66404343,4957.18383789,stage1_B_RS_ch4_S1_m4096k512n512_q4w0_rep1
B,RS_ch4,S1,comm_heavy,4096,512,512,4,0,1,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,8388608,2048.57152462,3839.38687325,3841.22302532,2051.06624126,3937.72481441,3939.42464352,3794.94404793,4849.66421127,stage1_B_RS_ch4_S1_m4096k512n512_q4w0_rep1
B,RS_ch4,S1,comm_heavy,4096,512,512,4,0,2,B0_FULL_SERIAL,PASS,1,16384,8388608,4214.92285967,4214.92285967,4216.52030706,4218.05633307,4419.14368153,4420.89024067,4129.79221344,6410.24017334,stage1_B_RS_ch4_S1_m4096k512n512_q4w0_rep2
B,RS_ch4,S1,comm_heavy,4096,512,512,4,0,2,B1_SLICE_SERIAL,PASS,1,16384,8388608,1991.4527905,3981.66271687,3983.19103718,1993.47710729,4079.97951508,4081.5769434,3931.13589287,5131.26420975,stage1_B_RS_ch4_S1_m4096k512n512_q4w0_rep2
B,RS_ch4,S1,comm_heavy,4096,512,512,4,0,2,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,8388608,2174.04925823,3989.23649788,3990.78656673,2176.07421637,4087.20639706,4088.78334045,3996.67191505,5558.17604065,stage1_B_RS_ch4_S1_m4096k512n512_q4w0_rep2
B,RS_ch4,S1,comm_heavy,4096,512,512,4,0,3,B0_FULL_SERIAL,PASS,1,16384,8388608,4309.9686408,4309.9686408,4311.87522411,4313.69792938,4510.25022984,4512.08768845,4652.0318985,5233.60013962,stage1_B_RS_ch4_S1_m4096k512n512_q4w0_rep3
B,RS_ch4,S1,comm_heavy,4096,512,512,4,0,3,B1_SLICE_SERIAL,PASS,1,16384,8388608,1894.80576754,3940.93182564,3942.7033329,1897.03808546,4042.6047802,4044.44799423,3970.04795074,4935.67991257,stage1_B_RS_ch4_S1_m4096k512n512_q4w0_rep3
B,RS_ch4,S1,comm_heavy,4096,512,512,4,0,3,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,8388608,2113.07903051,3881.42784119,3883.30752373,2115.69918871,3987.26399422,3989.00479317,3913.63191605,4739.07184601,stage1_B_RS_ch4_S1_m4096k512n512_q4w0_rep3
B,RS_ch4,S1,comm_heavy,4096,512,512,8,0,1,B0_FULL_SERIAL,PASS,1,16384,4194304,3115.40801048,3115.40801048,3117.2505641,3118.99136782,3318.71744633,3322.42114067,3133.4400177,4676.60808563,stage1_B_RS_ch4_S1_m4096k512n512_q8w0_rep1
B,RS_ch4,S1,comm_heavy,4096,512,512,8,0,1,B1_SLICE_SERIAL,PASS,1,16384,4194304,886.028793454,3244.69696999,3246.34367466,888.174715638,3280.87295055,3282.6137495,3118.07990074,4428.80010605,stage1_B_RS_ch4_S1_m4096k512n512_q8w0_rep1
B,RS_ch4,S1,comm_heavy,4096,512,512,8,0,1,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,4194304,848.160641193,3058.95168781,3060.71295738,850.552962422,3095.07837772,3096.9011116,2954.24008369,4068.35222244,stage1_B_RS_ch4_S1_m4096k512n512_q8w0_rep1
B,RS_ch4,S1,comm_heavy,4096,512,512,8,0,2,B0_FULL_SERIAL,PASS,1,16384,4194304,4785.21086693,4785.21086693,4786.84994459,4788.40644598,4994.80958462,4996.42179012,4747.26390839,6664.19219971,stage1_B_RS_ch4_S1_m4096k512n512_q8w0_rep2
B,RS_ch4,S1,comm_heavy,4096,512,512,8,0,2,B1_SLICE_SERIAL,PASS,1,16384,4194304,2189.22880709,4528.03586483,4529.62176323,2191.39967918,4563.61857414,4565.23646832,4553.72810364,5355.51977158,stage1_B_RS_ch4_S1_m4096k512n512_q8w0_rep2
B,RS_ch4,S1,comm_heavy,4096,512,512,8,0,2,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,4194304,1876.53694391,4016.90879345,4018.41597557,1878.68734539,4052.33088493,4053.98974419,4093.95217896,4774.91188049,stage1_B_RS_ch4_S1_m4096k512n512_q8w0_rep2
B,RS_ch4,S1,comm_heavy,4096,512,512,8,0,3,B0_FULL_SERIAL,PASS,1,16384,4194304,3566.26752138,3566.26752138,3568.16192389,3569.86174345,3768.65472317,3770.44286251,4041.72801971,5594.1119194,stage1_B_RS_ch4_S1_m4096k512n512_q8w0_rep3
B,RS_ch4,S1,comm_heavy,4096,512,512,8,0,3,B1_SLICE_SERIAL,PASS,1,16384,4194304,663.5948807,2970.65793514,2972.45313168,665.928319693,3009.7708559,3011.63455009,2899.96790886,3561.439991,stage1_B_RS_ch4_S1_m4096k512n512_q8w0_rep3
B,RS_ch4,S1,comm_heavy,4096,512,512,8,0,3,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,4194304,775.432960987,2937.71006584,2939.32351112,777.783683538,2973.58654976,2975.14303207,2782.20796585,4188.15994263,stage1_B_RS_ch4_S1_m4096k512n512_q8w0_rep3
B,RS_ch4,S1,comm_heavy,4096,512,512,16,0,1,B0_FULL_SERIAL,PASS,1,16384,2097152,4862.00065374,4862.00065374,4863.93731833,4865.73956251,5061.76318645,5063.67872238,5291.00799561,6053.88784409,stage1_B_RS_ch4_S1_m4096k512n512_q16w0_rep1
B,RS_ch4,S1,comm_heavy,4096,512,512,16,0,1,B1_SLICE_SERIAL,PASS,1,16384,2097152,2908.65216374,5896.4018774,5898.33787918,2911.02270663,5931.82271957,5933.727355,5930.975914,6521.85583115,stage1_B_RS_ch4_S1_m4096k512n512_q16w0_rep1
B,RS_ch4,S1,comm_heavy,4096,512,512,16,0,1,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,2097152,2717.07966983,5301.29154682,5303.16993713,2719.86366421,5336.30657673,5338.21120262,5422.08003998,5963.7761116,stage1_B_RS_ch4_S1_m4096k512n512_q16w0_rep1
B,RS_ch4,S1,comm_heavy,4096,512,512,16,0,2,B0_FULL_SERIAL,PASS,1,16384,2097152,4586.19006872,4586.19006872,4587.8604579,4589.39646959,4794.02689934,4795.75298309,4504.57620621,5967.87214279,stage1_B_RS_ch4_S1_m4096k512n512_q16w0_rep2
B,RS_ch4,S1,comm_heavy,4096,512,512,16,0,2,B1_SLICE_SERIAL,PASS,1,16384,2097152,2046.11584038,5073.45215321,5074.9644804,2048.22527587,5107.63007641,5109.24798965,5072.89600372,5993.4720993,stage1_B_RS_ch4_S1_m4096k512n512_q16w0_rep2
B,RS_ch4,S1,comm_heavy,4096,512,512,16,0,2,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,2097152,1407.91679889,4001.52513981,4003.10080528,1410.06656051,4035.70495129,4037.30239868,4000.76818466,4967.42391586,stage1_B_RS_ch4_S1_m4096k512n512_q16w0_rep2
B,RS_ch4,S1,comm_heavy,4096,512,512,16,0,3,B0_FULL_SERIAL,PASS,1,16384,2097152,4010.92992544,4010.92992544,4012.78656006,4014.67072487,4208.50622177,4210.3775692,4061.18392944,5387.26377487,stage1_B_RS_ch4_S1_m4096k512n512_q16w0_rep3
B,RS_ch4,S1,comm_heavy,4096,512,512,16,0,3,B1_SLICE_SERIAL,PASS,1,16384,2097152,1736.47808552,4694.99198437,4696.86140537,1738.68929237,4730.10045052,4731.88222408,4592.6399231,5620.73612213,stage1_B_RS_ch4_S1_m4096k512n512_q16w0_rep3
B,RS_ch4,S1,comm_heavy,4096,512,512,16,0,3,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,2097152,1624.81728137,4243.00095081,4244.88512516,1627.52064764,4278.04224491,4279.86494541,4098.04821014,5329.91981506,stage1_B_RS_ch4_S1_m4096k512n512_q16w0_rep3
B,RS_ch8,S1,comm_heavy,4096,512,512,4,0,1,B0_FULL_SERIAL,PASS,1,16384,8388608,4404.08192396,4404.08192396,4405.9577775,4407.88288355,4609.07266617,4610.88065624,4450.30403137,5620.73612213,stage1_B_RS_ch8_S1_m4096k512n512_q4w0_rep1
B,RS_ch8,S1,comm_heavy,4096,512,512,4,0,1,B1_SLICE_SERIAL,PASS,1,16384,8388608,2583.42784405,4641.16605282,4643.05854321,2585.61727405,4740.42047501,4742.22270966,4697.02386856,5362.68806458,stage1_B_RS_ch8_S1_m4096k512n512_q4w0_rep1
B,RS_ch8,S1,comm_heavy,4096,512,512,4,0,1,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,8388608,2725.08737683,4506.56641006,4508.4032011,2727.72865891,4605.47842979,4607.32161045,4583.42409134,5373.95191193,stage1_B_RS_ch8_S1_m4096k512n512_q4w0_rep1
B,RS_ch8,S1,comm_heavy,4096,512,512,4,0,2,B0_FULL_SERIAL,PASS,1,16384,8388608,3867.53341913,3867.53341913,3869.50720549,3871.35042429,4069.00159836,4070.84607124,3799.99995232,7289.85595703,stage1_B_RS_ch8_S1_m4096k512n512_q4w0_rep2
B,RS_ch8,S1,comm_heavy,4096,512,512,4,0,2,B1_SLICE_SERIAL,PASS,1,16384,8388608,1634.89919662,3671.82656288,3673.63904953,1637.14942813,3771.20576859,3773.04899216,3771.39210701,4507.64799118,stage1_B_RS_ch8_S1_m4096k512n512_q4w0_rep2
B,RS_ch8,S1,comm_heavy,4096,512,512,4,0,2,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,8388608,1748.80510807,3536.13567829,3538.08128357,1751.34463787,3649.08287525,3650.94656467,3644.41609383,4732.92779922,stage1_B_RS_ch8_S1_m4096k512n512_q4w0_rep2
B,RS_ch8,S1,comm_heavy,4096,512,512,4,0,3,B0_FULL_SERIAL,PASS,1,16384,8388608,4579.38304901,4579.38304901,4581.3696003,4583.33568573,4781.32226467,4783.32289219,4826.01594925,6155.26390076,stage1_B_RS_ch8_S1_m4096k512n512_q4w0_rep3
B,RS_ch8,S1,comm_heavy,4096,512,512,4,0,3,B1_SLICE_SERIAL,PASS,1,16384,8388608,2788.50943565,4870.23039341,4872.10241318,2790.88383555,4970.07872581,4972.0243454,4974.59220886,5922.81579971,stage1_B_RS_ch8_S1_m4096k512n512_q4w0_rep3
B,RS_ch8,S1,comm_heavy,4096,512,512,4,0,3,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,8388608,3299.73311543,5130.34815311,5132.32440948,3302.47742772,5232.51262188,5234.47870255,5238.78383636,6085.63184738,stage1_B_RS_ch8_S1_m4096k512n512_q4w0_rep3
B,RS_ch8,S1,comm_heavy,4096,512,512,8,0,1,B0_FULL_SERIAL,PASS,1,16384,4194304,2794.2028594,2794.2028594,2795.87774038,2797.53662825,2998.72768402,3000.28672218,2716.67194366,4361.15217209,stage1_B_RS_ch8_S1_m4096k512n512_q8w0_rep1
B,RS_ch8,S1,comm_heavy,4096,512,512,8,0,1,B1_SLICE_SERIAL,PASS,1,16384,4194304,807.422078252,3141.67678356,3143.32798481,809.550083876,3179.86047745,3182.97728062,3004.41598892,4051.96809769,stage1_B_RS_ch8_S1_m4096k512n512_q8w0_rep1
B,RS_ch8,S1,comm_heavy,4096,512,512,8,0,1,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,4194304,786.688645482,3035.8355093,3037.5232029,789.123202562,3071.70432568,3073.19936275,2952.1920681,3775.48789978,stage1_B_RS_ch8_S1_m4096k512n512_q8w0_rep1
B,RS_ch8,S1,comm_heavy,4096,512,512,8,0,2,B0_FULL_SERIAL,PASS,1,16384,4194304,3497.96672583,3497.96672583,3499.76127386,3505.45472383,3703.98080826,3706.19968891,3540.99202156,5923.84004593,stage1_B_RS_ch8_S1_m4096k512n512_q8w0_rep2
B,RS_ch8,S1,comm_heavy,4096,512,512,8,0,2,B1_SLICE_SERIAL,PASS,1,16384,4194304,1719.06240761,4113.08544159,4114.85375404,1721.47904873,4149.54688549,4151.45152569,3965.95191956,5392.38405228,stage1_B_RS_ch8_S1_m4096k512n512_q8w0_rep2
B,RS_ch8,S1,comm_heavy,4096,512,512,8,0,2,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,4194304,985.103359818,3200.65471649,3202.35006332,987.54047215,3240.89343071,3242.53183365,3005.43999672,4456.44807816,stage1_B_RS_ch8_S1_m4096k512n512_q8w0_rep2
B,RS_ch8,S1,comm_heavy,4096,512,512,8,0,3,B0_FULL_SERIAL,PASS,1,16384,4194304,4304.50495481,4304.50495481,4306.34368181,4308.125422,4513.82849216,4515.7517004,4617.21611023,5623.8079071,stage1_B_RS_ch8_S1_m4096k512n512_q8w0_rep3
B,RS_ch8,S1,comm_heavy,4096,512,512,8,0,3,B1_SLICE_SERIAL,PASS,1,16384,4194304,2023.25759232,4370.70079327,4372.45500565,2025.38559496,4406.86145782,4408.68415356,4211.71188354,6838.17577362,stage1_B_RS_ch8_S1_m4096k512n512_q8w0_rep3
B,RS_ch8,S1,comm_heavy,4096,512,512,8,0,3,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,4194304,2275.32608688,4480.56193352,4482.18624592,2277.65760481,4520.68865776,4522.3065567,4345.85618973,5397.43995667,stage1_B_RS_ch8_S1_m4096k512n512_q8w0_rep3
B,RS_ch8,S1,comm_heavy,4096,512,512,16,0,1,B0_FULL_SERIAL,PASS,1,16384,2097152,3990.94849825,3990.94849825,3992.71617174,3994.3750453,4191.21470928,4192.82623768,4172.80006409,4898.8161087,stage1_B_RS_ch8_S1_m4096k512n512_q16w0_rep1
B,RS_ch8,S1,comm_heavy,4096,512,512,16,0,1,B1_SLICE_SERIAL,PASS,1,16384,2097152,1795.19104719,4779.76703644,4781.43937588,1797.29856908,4818.3647728,4820.02367973,4661.24820709,5623.8079071,stage1_B_RS_ch8_S1_m4096k512n512_q16w0_rep1
B,RS_ch8,S1,comm_heavy,4096,512,512,16,0,1,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,2097152,1803.96223307,4422.37502098,4424.06401634,1806.33087099,4457.07775116,4458.67521763,4278.27215195,5279.74414825,stage1_B_RS_ch8_S1_m4096k512n512_q16w0_rep1
B,RS_ch8,S1,comm_heavy,4096,512,512,16,0,2,B0_FULL_SERIAL,PASS,1,16384,2097152,3784.13950682,3784.13950682,3785.74209929,3787.52384901,3978.97982121,3980.71167946,3715.07191658,5496.83189392,stage1_B_RS_ch8_S1_m4096k512n512_q16w0_rep2
B,RS_ch8,S1,comm_heavy,4096,512,512,16,0,2,B1_SLICE_SERIAL,PASS,1,16384,2097152,1538.24960172,4525.17054558,4526.89281464,1540.43775439,4559.96798515,4561.64732456,4363.26408386,5706.75182343,stage1_B_RS_ch8_S1_m4096k512n512_q16w0_rep2
B,RS_ch8,S1,comm_heavy,4096,512,512,16,0,2,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,2097152,1330.5395177,3870.84992886,3872.65792847,1333.03615689,3909.2761755,3910.95555305,3743.68000031,5317.63219833,stage1_B_RS_ch8_S1_m4096k512n512_q16w0_rep2
B,RS_ch8,S1,comm_heavy,4096,512,512,16,0,3,B0_FULL_SERIAL,PASS,1,16384,2097152,2981.67808294,2981.67808294,2983.48032713,2985.28257132,3186.15614891,3187.85150528,2968.57595444,5592.06390381,stage1_B_RS_ch8_S1_m4096k512n512_q16w0_rep3
B,RS_ch8,S1,comm_heavy,4096,512,512,16,0,3,B1_SLICE_SERIAL,PASS,1,16384,2097152,1282.74687111,4259.48162556,4261.27103806,1285.05600095,4298.5036993,4300.28546333,4193.28022003,5142.5280571,stage1_B_RS_ch8_S1_m4096k512n512_q16w0_rep3
B,RS_ch8,S1,comm_heavy,4096,512,512,16,0,3,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,2097152,1482.93439507,4065.42721272,4067.32290745,1485.55264413,4100.54145813,4102.3436594,4017.15183258,4934.65614319,stage1_B_RS_ch8_S1_m4096k512n512_q16w0_rep3
B,DEFAULT,S4,balanced,512,4096,4096,4,0,1,B0_FULL_SERIAL,PASS,1,2048,8388608,3966.33852005,3966.33852005,3967.8924489,3969.55135107,5170.65728188,5172.2189188,5060.60791016,6117.3119545,stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep1
B,DEFAULT,S4,balanced,512,4096,4096,4,0,1,B1_SLICE_SERIAL,PASS,1,2048,8388608,2128.45952749,4883.34271431,4884.94463444,2130.48704863,5231.99872494,5233.55522633,5044.2237854,6185.98413467,stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep1
B,DEFAULT,S4,balanced,512,4096,4096,4,0,1,B2_SLICE_EVENT_OVERLAP,PASS,1,2048,8388608,2019.71583843,3743.33696365,3744.94976044,2021.82399988,4082.00958729,4083.66849422,4001.79195404,4673.53582382,stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep1
B,DEFAULT,S4,balanced,512,4096,4096,4,0,2,B0_FULL_SERIAL,PASS,1,2048,8388608,2664.94399309,2664.94399309,2666.61312342,2668.25280905,3857.44000912,3858.83007526,3622.91193008,5623.8079071,stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep2
B,DEFAULT,S4,balanced,512,4096,4096,4,0,2,B1_SLICE_SERIAL,PASS,1,2048,8388608,1517.25952744,4254.70720768,4256.33536816,1519.30496216,4608.67330551,4610.37316322,4457.47184753,6251.52015686,stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep2
B,DEFAULT,S4,balanced,512,4096,4096,4,0,2,B2_SLICE_EVENT_OVERLAP,PASS,1,2048,8388608,1110.70655942,2885.61409473,2887.25441456,1112.82879472,3236.2335968,3237.7491188,3056.57601357,3872.76792526,stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep2
B,DEFAULT,S4,balanced,512,4096,4096,4,0,3,B0_FULL_SERIAL,PASS,1,2048,8388608,3073.54688168,3073.54688168,3075.19551277,3076.85440063,4262.64896393,4264.26558018,4139.0080452,4935.67991257,stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep3
B,DEFAULT,S4,balanced,512,4096,4096,4,0,3,B1_SLICE_SERIAL,PASS,1,2048,8388608,1691.8099165,4377.34016418,4379.02655602,1693.81248236,4734.92800236,4736.6278553,4572.15976715,5959.61618423,stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep3
B,DEFAULT,S4,balanced,512,4096,4096,4,0,3,B2_SLICE_EVENT_OVERLAP,PASS,1,2048,8388608,1493.84192109,3234.2387104,3235.78494549,1495.84064603,3578.00574303,3579.74654198,3364.86411095,4604.92801666,stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep3
B,DEFAULT,S4,balanced,512,4096,4096,8,0,1,B0_FULL_SERIAL,PASS,1,2048,4194304,2961.01695538,2961.01695538,2962.48382568,2964.06079292,4163.87902737,4165.49696445,4027.35996246,5273.60010147,stage1_B_DEFAULT_S4_m512k4096n4096_q8w0_rep1
B,DEFAULT,S4,balanced,512,4096,4096,8,0,1,B1_SLICE_SERIAL,PASS,1,2048,4194304,1215.86880028,4709.65568542,4711.20894909,1217.85344481,4917.31967926,4918.7532711,4763.64803314,5910.52818298,stage1_B_DEFAULT_S4_m512k4096n4096_q8w0_rep1
B,DEFAULT,S4,balanced,512,4096,4096,8,0,1,B2_SLICE_EVENT_OVERLAP,PASS,1,2048,4194304,1134.51711833,3260.65793037,3262.14337349,1136.667521,3454.8601532,3456.43711567,3367.93589592,4085.76011658,stage1_B_DEFAULT_S4_m512k4096n4096_q8w0_rep1
B,DEFAULT,S4,balanced,512,4096,4096,8,0,2,B0_FULL_SERIAL,PASS,1,2048,4194304,3153.0489707,3153.0489707,3154.80768204,3156.54847622,4334.46144104,4336.31937504,4203.51982117,5069.82421875,stage1_B_DEFAULT_S4_m512k4096n4096_q8w0_rep2
B,DEFAULT,S4,balanced,512,4096,4096,8,0,2,B1_SLICE_SERIAL,PASS,1,2048,4194304,1303.03807974,4726.98235989,4728.62463474,1305.26976109,4929.14430618,4930.98750114,4887.55178452,5591.04013443,stage1_B_DEFAULT_S4_m512k4096n4096_q8w0_rep2
B,DEFAULT,S4,balanced,512,4096,4096,8,0,2,B2_SLICE_EVENT_OVERLAP,PASS,1,2048,4194304,1255.60640097,3412.23806858,3413.88799667,1258.04031909,3605.10975838,3606.89152718,3509.24801826,4450.30403137,stage1_B_DEFAULT_S4_m512k4096n4096_q8w0_rep2
B,DEFAULT,S4,balanced,512,4096,4096,8,0,3,B0_FULL_SERIAL,PASS,1,2048,4194304,3566.27649307,3566.27649307,3568.14015865,3573.69023323,4761.70622826,4763.61986637,4299.77607727,6113.27981949,stage1_B_DEFAULT_S4_m512k4096n4096_q8w0_rep3
B,DEFAULT,S4,balanced,512,4096,4096,8,0,3,B1_SLICE_SERIAL,PASS,1,2048,4194304,1003.6147213,4459.79201794,4461.61793232,1005.90464354,4663.26529503,4664.98558998,4516.86382294,5405.69591522,stage1_B_DEFAULT_S4_m512k4096n4096_q8w0_rep3
B,DEFAULT,S4,balanced,512,4096,4096,8,0,3,B2_SLICE_EVENT_OVERLAP,PASS,1,2048,4194304,837.89696753,2993.43424797,2995.07329464,840.352002978,3188.07681561,3189.94050503,2994.17591095,3857.40804672,stage1_B_DEFAULT_S4_m512k4096n4096_q8w0_rep3
